"regiao" "macrorregiao" "ano" "casos" "faixa_etaria"
"131" "Norte" "MACRO" 1997 1 "menor que 1"
"132" "Norte" "MACRORREGIAO" 1997 0 "menor que 1"
"133" "Norte" "MACRORREGIAO" 1997 0 "menor que 1"
"134" "Nordeste" "MACRORREGIAO" 1997 1 "menor que 1"
"135" "Nordeste" "MACRORREGIAO" 1997 2 "menor que 1"
"136" "Nordeste" "MACRORREGIAO" 1997 0 "menor que 1"
"137" "Nordeste" "SEMI" 1997 0 "menor que 1"
"138" "Nordeste" "MEIO" 1997 2 "menor que 1"
"139" "Nordeste" "LITORAL" 1997 0 "menor que 1"
"140" "Nordeste" "CERRADOS" 1997 0 "menor que 1"
"141" "Nordeste" "5" 1997 0 "menor que 1"
"142" "Nordeste" "4" 1997 0 "menor que 1"
"143" "Nordeste" "3" 1997 0 "menor que 1"
"144" "Nordeste" "2" 1997 1 "menor que 1"
"145" "Nordeste" "1" 1997 2 "menor que 1"
"146" "Nordeste" "MACRORREGIAO" 1997 1 "menor que 1"
"147" "Nordeste" "MACRORREGIAO" 1997 0 "menor que 1"
"148" "Nordeste" "MACRORREGIAO" 1997 0 "menor que 1"
"149" "Nordeste" "MACRORREGIAO" 1997 0 "menor que 1"
"150" "Nordeste" "MACRORREGIAO" 1997 0 "menor que 1"
"151" "Nordeste" "VALE" 1997 0 "menor que 1"
"152" "Nordeste" "SERTAO" 1997 1 "menor que 1"
"153" "Nordeste" "METROPOLITANA" 1997 4 "menor que 1"
"154" "Nordeste" "AGRESTE" 1997 1 "menor que 1"
"155" "Nordeste" "2" 1997 0 "menor que 1"
"156" "Nordeste" "1" 1997 1 "menor que 1"
"157" "Nordeste" "MACRO" 1997 2 "menor que 1"
"158" "Nordeste" "SUL" 1997 0 "menor que 1"
"159" "Nordeste" "SUDOESTE" 1997 0 "menor que 1"
"160" "Nordeste" "OESTE" 1997 0 "menor que 1"
"161" "Nordeste" "NORTE" 1997 0 "menor que 1"
"162" "Nordeste" "NORDESTE" 1997 0 "menor que 1"
"163" "Nordeste" "LESTE" 1997 1 "menor que 1"
"164" "Nordeste" "EXTREMO" 1997 0 "menor que 1"
"165" "Nordeste" "CENTRO" 1997 0 "menor que 1"
"166" "Nordeste" "CENTRO" 1997 0 "menor que 1"
"167" "Sudeste" "SUL" 1997 0 "menor que 1"
"168" "Sudeste" "CENTRO" 1997 0 "menor que 1"
"169" "Sudeste" "CENTRO" 1997 2 "menor que 1"
"170" "Sudeste" "JEQUITINHONHA" 1997 1 "menor que 1"
"171" "Sudeste" "OESTE" 1997 0 "menor que 1"
"172" "Sudeste" "LESTE" 1997 0 "menor que 1"
"173" "Sudeste" "SUDESTE" 1997 0 "menor que 1"
"174" "Sudeste" "NORTE" 1997 0 "menor que 1"
"175" "Sudeste" "NOROESTE" 1997 0 "menor que 1"
"176" "Sudeste" "LESTE" 1997 0 "menor que 1"
"177" "Sudeste" "NORDESTE" 1997 0 "menor que 1"
"178" "Sudeste" "TRIANGULO" 1997 0 "menor que 1"
"179" "Sudeste" "TRIANGULO" 1997 0 "menor que 1"
"180" "Sudeste" "VALE" 1997 0 "menor que 1"
"181" "Sudeste" "SUL" 1997 0 "menor que 1"
"182" "Sudeste" "NORTE" 1997 0 "menor que 1"
"183" "Sudeste" "METROPOLITANA" 1997 1 "menor que 1"
"184" "Sudeste" "CENTRAL" 1997 0 "menor que 1"
"185" "Sudeste" "MACRORREGIAO" 1997 5 "menor que 1"
"186" "Sudeste" "RRAS9" 1997 1 "menor que 1"
"187" "Sudeste" "RRAS8" 1997 0 "menor que 1"
"188" "Sudeste" "RRAS7" 1997 0 "menor que 1"
"189" "Sudeste" "RRAS6" 1997 1 "menor que 1"
"190" "Sudeste" "RRAS5" 1997 0 "menor que 1"
"191" "Sudeste" "RRAS4" 1997 0 "menor que 1"
"192" "Sudeste" "RRAS3" 1997 1 "menor que 1"
"193" "Sudeste" "RRAS2" 1997 2 "menor que 1"
"194" "Sudeste" "RRAS17" 1997 0 "menor que 1"
"195" "Sudeste" "RRAS16" 1997 1 "menor que 1"
"196" "Sudeste" "RRAS15" 1997 0 "menor que 1"
"197" "Sudeste" "RRAS14" 1997 0 "menor que 1"
"198" "Sudeste" "RRAS13" 1997 0 "menor que 1"
"199" "Sudeste" "RRAS12" 1997 0 "menor que 1"
"200" "Sudeste" "RRAS11" 1997 0 "menor que 1"
"201" "Sudeste" "RRAS10" 1997 1 "menor que 1"
"202" "Sudeste" "RRAS1" 1997 0 "menor que 1"
"203" "Sul" "MACRORREGIONAL" 1997 0 "menor que 1"
"204" "Sul" "MACRORREGIONAL" 1997 0 "menor que 1"
"205" "Sul" "MACRORREGIONAL" 1997 1 "menor que 1"
"206" "Sul" "MACRORREGIAO" 1997 1 "menor que 1"
"207" "Sul" "SUL" 1997 0 "menor que 1"
"208" "Sul" "PLANALTO" 1997 0 "menor que 1"
"209" "Sul" "MEIO" 1997 0 "menor que 1"
"210" "Sul" "GRANDE" 1997 1 "menor que 1"
"211" "Sul" "GRANDE" 1997 0 "menor que 1"
"212" "Sul" "FOZ" 1997 0 "menor que 1"
"213" "Sul" "ALTO" 1997 0 "menor que 1"
"214" "Sul" "VALES" 1997 0 "menor que 1"
"215" "Sul" "SUL" 1997 0 "menor que 1"
"216" "Sul" "SERRA" 1997 0 "menor que 1"
"217" "Sul" "SERRA" 1997 0 "menor que 1"
"218" "Sul" "MISSIONEIRA" 1997 0 "menor que 1"
"219" "Sul" "METROPOLITANA" 1997 0 "menor que 1"
"220" "Sul" "CENTRO" 1997 0 "menor que 1"
"221" "Centro-Oeste" "TRES" 1997 0 "menor que 1"
"222" "Centro-Oeste" "DOURADOS" 1997 0 "menor que 1"
"223" "Centro-Oeste" "CORUMBA" 1997 0 "menor que 1"
"224" "Centro-Oeste" "CAMPO" 1997 0 "menor que 1"
"225" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"226" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"227" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"228" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"229" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"230" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"231" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"232" "Centro-Oeste" "MACRORREGIAO" 1997 1 "menor que 1"
"233" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"234" "Centro-Oeste" "MACRORREGIAO" 1997 0 "menor que 1"
"235" "Centro-Oeste" "MACRORREGI" 1997 0 "menor que 1"
"236" "Centro-Oeste" "MACRORREGI" 1997 0 "menor que 1"
"237" "Centro-Oeste" "MACRORREGI" 1997 0 "menor que 1"
"238" "Centro-Oeste" "MACRORREGI" 1997 0 "menor que 1"
"239" "Norte" "MACRORREGIONAL" 1998 1 "menor que 1"
"240" "Norte" "MACRORREGIAO" 1998 0 "menor que 1"
"241" "Norte" "MACRO" 1998 0 "menor que 1"
"242" "Norte" "OESTE" 1998 0 "menor que 1"
"243" "Norte" "LESTE" 1998 0 "menor que 1"
"244" "Norte" "CENTRAL" 1998 0 "menor que 1"
"245" "Norte" "MACRO" 1998 1 "menor que 1"
"246" "Norte" "MACRORREGIONAL" 1998 0 "menor que 1"
"247" "Norte" "MACRORREGIONAL" 1998 3 "menor que 1"
"248" "Norte" "MACRORREGIONAL" 1998 0 "menor que 1"
"249" "Norte" "MACRORREGIONAL" 1998 0 "menor que 1"
"250" "Norte" "MACRO" 1998 0 "menor que 1"
"251" "Norte" "MACRORREGIAO" 1998 0 "menor que 1"
"252" "Norte" "MACRORREGIAO" 1998 0 "menor que 1"
"253" "Nordeste" "MACRORREGIAO" 1998 0 "menor que 1"
"254" "Nordeste" "MACRORREGIAO" 1998 0 "menor que 1"
"255" "Nordeste" "MACRORREGIAO" 1998 0 "menor que 1"
"256" "Nordeste" "SEMI" 1998 0 "menor que 1"
"257" "Nordeste" "MEIO" 1998 0 "menor que 1"
"258" "Nordeste" "LITORAL" 1998 0 "menor que 1"
"259" "Nordeste" "CERRADOS" 1998 0 "menor que 1"
"260" "Nordeste" "5" 1998 0 "menor que 1"
"261" "Nordeste" "4" 1998 0 "menor que 1"
"262" "Nordeste" "3" 1998 0 "menor que 1"
"263" "Nordeste" "2" 1998 0 "menor que 1"
"264" "Nordeste" "1" 1998 7 "menor que 1"
"265" "Nordeste" "MACRORREGIAO" 1998 0 "menor que 1"
"266" "Nordeste" "MACRORREGIAO" 1998 1 "menor que 1"
"267" "Nordeste" "MACRORREGIAO" 1998 0 "menor que 1"
"268" "Nordeste" "MACRORREGIAO" 1998 0 "menor que 1"
"269" "Nordeste" "MACRORREGIAO" 1998 0 "menor que 1"
"270" "Nordeste" "VALE" 1998 0 "menor que 1"
"271" "Nordeste" "SERTAO" 1998 0 "menor que 1"
"272" "Nordeste" "METROPOLITANA" 1998 1 "menor que 1"
"273" "Nordeste" "AGRESTE" 1998 1 "menor que 1"
"274" "Nordeste" "2" 1998 1 "menor que 1"
"275" "Nordeste" "1" 1998 0 "menor que 1"
"276" "Nordeste" "MACRO" 1998 0 "menor que 1"
"277" "Nordeste" "SUL" 1998 0 "menor que 1"
"278" "Nordeste" "SUDOESTE" 1998 0 "menor que 1"
"279" "Nordeste" "OESTE" 1998 0 "menor que 1"
"280" "Nordeste" "NORTE" 1998 1 "menor que 1"
"281" "Nordeste" "NORDESTE" 1998 0 "menor que 1"
"282" "Nordeste" "LESTE" 1998 0 "menor que 1"
"283" "Nordeste" "EXTREMO" 1998 0 "menor que 1"
"284" "Nordeste" "CENTRO" 1998 0 "menor que 1"
"285" "Nordeste" "CENTRO" 1998 1 "menor que 1"
"286" "Sudeste" "SUL" 1998 2 "menor que 1"
"287" "Sudeste" "CENTRO" 1998 0 "menor que 1"
"288" "Sudeste" "CENTRO" 1998 0 "menor que 1"
"289" "Sudeste" "JEQUITINHONHA" 1998 0 "menor que 1"
"290" "Sudeste" "OESTE" 1998 0 "menor que 1"
"291" "Sudeste" "LESTE" 1998 0 "menor que 1"
"292" "Sudeste" "SUDESTE" 1998 0 "menor que 1"
"293" "Sudeste" "NORTE" 1998 0 "menor que 1"
"294" "Sudeste" "NOROESTE" 1998 0 "menor que 1"
"295" "Sudeste" "LESTE" 1998 0 "menor que 1"
"296" "Sudeste" "NORDESTE" 1998 0 "menor que 1"
"297" "Sudeste" "TRIANGULO" 1998 0 "menor que 1"
"298" "Sudeste" "TRIANGULO" 1998 0 "menor que 1"
"299" "Sudeste" "VALE" 1998 0 "menor que 1"
"300" "Sudeste" "SUL" 1998 0 "menor que 1"
"301" "Sudeste" "NORTE" 1998 0 "menor que 1"
"302" "Sudeste" "METROPOLITANA" 1998 0 "menor que 1"
"303" "Sudeste" "CENTRAL" 1998 0 "menor que 1"
"304" "Sudeste" "MACRORREGIAO" 1998 6 "menor que 1"
"305" "Sudeste" "RRAS9" 1998 1 "menor que 1"
"306" "Sudeste" "RRAS8" 1998 0 "menor que 1"
"307" "Sudeste" "RRAS7" 1998 0 "menor que 1"
"308" "Sudeste" "RRAS6" 1998 2 "menor que 1"
"309" "Sudeste" "RRAS5" 1998 1 "menor que 1"
"310" "Sudeste" "RRAS4" 1998 0 "menor que 1"
"311" "Sudeste" "RRAS3" 1998 0 "menor que 1"
"312" "Sudeste" "RRAS2" 1998 2 "menor que 1"
"313" "Sudeste" "RRAS17" 1998 1 "menor que 1"
"314" "Sudeste" "RRAS16" 1998 0 "menor que 1"
"315" "Sudeste" "RRAS15" 1998 0 "menor que 1"
"316" "Sudeste" "RRAS14" 1998 0 "menor que 1"
"317" "Sudeste" "RRAS13" 1998 2 "menor que 1"
"318" "Sudeste" "RRAS12" 1998 0 "menor que 1"
"319" "Sudeste" "RRAS11" 1998 0 "menor que 1"
"320" "Sudeste" "RRAS10" 1998 0 "menor que 1"
"321" "Sudeste" "RRAS1" 1998 1 "menor que 1"
"322" "Sul" "MACRORREGIONAL" 1998 1 "menor que 1"
"323" "Sul" "MACRORREGIONAL" 1998 1 "menor que 1"
"324" "Sul" "MACRORREGIONAL" 1998 2 "menor que 1"
"325" "Sul" "MACRORREGIAO" 1998 0 "menor que 1"
"326" "Sul" "SUL" 1998 0 "menor que 1"
"327" "Sul" "PLANALTO" 1998 0 "menor que 1"
"328" "Sul" "MEIO" 1998 1 "menor que 1"
"329" "Sul" "GRANDE" 1998 0 "menor que 1"
"330" "Sul" "GRANDE" 1998 0 "menor que 1"
"331" "Sul" "FOZ" 1998 0 "menor que 1"
"332" "Sul" "ALTO" 1998 0 "menor que 1"
"333" "Sul" "VALES" 1998 0 "menor que 1"
"334" "Sul" "SUL" 1998 0 "menor que 1"
"335" "Sul" "SERRA" 1998 0 "menor que 1"
"336" "Sul" "SERRA" 1998 0 "menor que 1"
"337" "Sul" "MISSIONEIRA" 1998 0 "menor que 1"
"338" "Sul" "METROPOLITANA" 1998 0 "menor que 1"
"339" "Sul" "CENTRO" 1998 1 "menor que 1"
"340" "Centro-Oeste" "TRES" 1998 0 "menor que 1"
"341" "Centro-Oeste" "DOURADOS" 1998 0 "menor que 1"
"342" "Centro-Oeste" "CORUMBA" 1998 0 "menor que 1"
"343" "Centro-Oeste" "CAMPO" 1998 0 "menor que 1"
"344" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"345" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"346" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"347" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"348" "Centro-Oeste" "MACRORREGIAO" 1998 1 "menor que 1"
"349" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"350" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"351" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"352" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"353" "Centro-Oeste" "MACRORREGIAO" 1998 0 "menor que 1"
"354" "Centro-Oeste" "MACRORREGI" 1998 0 "menor que 1"
"355" "Centro-Oeste" "MACRORREGI" 1998 0 "menor que 1"
"356" "Centro-Oeste" "MACRORREGI" 1998 0 "menor que 1"
"357" "Centro-Oeste" "MACRORREGI" 1998 0 "menor que 1"
"358" "Norte" "MACRORREGIONAL" 1999 0 "menor que 1"
"359" "Norte" "MACRORREGIAO" 1999 0 "menor que 1"
"360" "Norte" "MACRO" 1999 1 "menor que 1"
"361" "Norte" "OESTE" 1999 0 "menor que 1"
"362" "Norte" "LESTE" 1999 0 "menor que 1"
"363" "Norte" "CENTRAL" 1999 0 "menor que 1"
"364" "Norte" "MACRO" 1999 0 "menor que 1"
"365" "Norte" "MACRORREGIONAL" 1999 0 "menor que 1"
"366" "Norte" "MACRORREGIONAL" 1999 1 "menor que 1"
